datetime,open,high,low,close,volume
2019-07-10,50.4625,50.9325,50.39,50.8075,17897100
2019-07-11,50.8275,51.0975,50.4275,50.4375,20191800
2019-07-12,50.6125,51.0,50.55,50.825,17595200
2019-07-15,51.0225,51.4675,51.0,51.3025,16947400
2019-07-16,51.1475,51.5275,50.875,51.125,16866800
2019-07-17,51.0125,51.2725,50.8175,50.8375,14107500
2019-07-18,51.0,51.47,50.925,51.415,18582200
2019-07-19,51.4475,51.625,50.59,50.6475,20929300
2019-07-22,50.9125,51.8075,50.9025,51.805,22277900
2019-07-23,52.115,52.2275,51.8225,52.21,18355200
2019-07-24,51.9175,52.2875,51.7925,52.1675,14991600
2019-07-25,52.2225,52.31,51.6825,51.755,13909600
2019-07-26,51.87,52.4325,51.785,51.935,17618900
2019-07-29,52.115,52.66,52.11,52.42,21673400
2019-07-30,52.19,52.54,51.8275,52.195,33935700
2019-07-31,54.105,55.3425,52.825,53.26,69281400
2019-08-01,53.475,54.5075,51.685,52.1075,54017900
2019-08-02,51.3825,51.6075,50.4075,51.005,40862100
2019-08-05,49.4975,49.6625,48.145,48.335,52393000
2019-08-06,49.0775,49.5175,48.51,49.25,35824800
2019-08-07,48.8525,49.89,48.455,49.76,33364400
2019-08-08,50.05,50.8825,49.8475,50.8575,27009500
2019-08-09,50.325,50.69,49.8225,50.2475,24619700
2019-08-12,49.905,50.5125,49.7875,50.12,22474900
2019-08-13,50.255,53.035,50.12,52.2425,47218500
2019-08-14,50.79,51.61,50.6475,50.6875,36547400
2019-08-15,50.865,51.285,49.9175,50.435,27227400
2019-08-16,51.07,51.79,50.96,51.625,27620400
2019-08-19,52.655,53.1825,52.5075,52.5875,24413600
2019-08-20,52.72,53.3375,52.58,52.59,26884300
2019-08-21,53.2475,53.4125,52.9,53.16,21535400
2019-08-22,53.2975,53.61,52.6875,53.115,22253700
2019-08-23,52.3575,53.0125,50.25,50.66,46818000
2019-08-26,51.465,51.7975,51.265,51.6225,26043600
2019-08-27,51.965,52.1375,50.8825,51.04,25873300
2019-08-28,51.025,51.43,50.83,51.3825,15938800
2019-08-29,52.125,52.33,51.665,52.2525,20990500
2019-08-30,52.54,52.6125,51.8,52.185,21143400
2019-09-03,51.6075,51.745,51.055,51.425,20023000
2019-09-04,52.0975,52.37,51.83,52.2975,19188100
2019-09-05,53.0,53.4925,52.8775,53.32,23913700
2019-09-06,53.5125,53.605,53.1275,53.315,19362300
2019-09-09,53.71,54.11,52.7675,53.5425,27309400
2019-09-10,53.465,54.195,52.9275,54.175,31777900
2019-09-11,54.5175,55.9275,54.4325,55.8975,44289600
2019-09-12,56.2,56.605,55.715,55.7725,32226700
2019-09-13,55.0,55.1975,54.255,54.6875,39763300
2019-09-16,54.4325,55.0325,54.39,54.975,21158100
2019-09-17,54.99,55.205,54.78,55.175,18318700
2019-09-18,55.265,55.7125,54.86,55.6925,25340000
2019-09-19,55.5025,55.94,55.0925,55.24,22060600
2019-09-20,55.345,55.64,54.3675,54.4325,55413100
2019-09-23,54.7375,54.96,54.4125,54.68,19165500
2019-09-24,55.2575,55.6225,54.2975,54.42,31190800
2019-09-25,54.6375,55.375,54.285,55.2575,21903400
2019-09-26,55.0,55.235,54.7075,54.9725,18833500
2019-09-27,55.135,55.24,54.32,54.705,25352000
2019-09-30,55.225,56.145,55.1975,55.9925,25977400
2019-10-01,56.2675,57.055,56.05,56.1475,34805800
2019-10-02,55.765,55.895,54.4825,54.74,34612300
2019-10-03,54.6075,55.24,53.7825,55.205,28606500
2019-10-04,56.41,56.8725,55.9725,56.7525,34619700
2019-10-07,56.5675,57.4825,56.46,56.765,30576500
2019-10-08,56.455,57.015,56.0825,56.1,27955000
2019-10-09,56.7575,56.9475,56.41,56.7575,18692600
2019-10-10,56.9825,57.61,56.825,57.5225,28253400
2019-10-11,58.2375,59.41,58.0775,59.0525,41698900
2019-10-14,58.725,59.5325,58.6675,58.9675,24106900
2019-10-15,59.0975,59.4125,58.72,58.83,21840000
2019-10-16,58.3425,58.81,58.3,58.5925,18475800
2019-10-17,58.7725,59.0375,58.38,58.82,16896300
2019-10-18,58.6475,59.395,58.5725,59.1025,24358400
2019-10-21,59.38,60.2475,59.33,60.1275,21811800
2019-10-22,60.29,60.55,59.905,59.99,20573400
2019-10-23,60.525,60.81,60.305,60.795,18957200
2019-10-24,61.1275,61.2,60.4525,60.895,17318800
2019-10-25,60.79,61.6825,60.72,61.645,18369300
2019-10-28,61.855,62.3125,61.68,62.2625,24143200
2019-10-29,62.2425,62.4375,60.6425,60.8225,35709900
2019-10-30,61.19,61.325,60.3025,60.815,31130500
2019-10-31,61.81,62.2925,59.315,62.19,34790500
2019-11-01,62.385,63.9825,62.29,63.955,37781300
2019-11-04,64.3325,64.4625,63.845,64.375,25818000
2019-11-05,64.2625,64.5475,64.08,64.2825,19974400
2019-11-06,64.1925,64.3725,63.8425,64.31,18966100
2019-11-07,64.685,65.0875,64.5275,64.8575,23735100
2019-11-08,64.6725,65.11,64.2125,65.035,17496600
2019-11-11,64.575,65.6175,64.57,65.55,20455300
2019-11-12,65.3875,65.6975,65.23,65.49,21847200
2019-11-13,65.2825,66.195,65.2675,66.1175,25683600
2019-11-14,65.9375,66.22,65.525,65.66,22295700
2019-11-15,65.92,66.445,65.7525,66.44,25051600
2019-11-18,66.45,66.8575,66.0575,66.775,21675800
2019-11-19,66.975,67.0,66.3475,66.5725,19041800
2019-11-20,66.385,66.52,65.1,65.7975,26558600
2019-11-21,65.9225,66.0025,65.295,65.5025,30348800
2019-11-22,65.6475,65.795,65.21,65.445,16331300
2019-11-25,65.6775,66.61,65.63,66.5925,21005100
2019-11-26,66.735,66.79,65.625,66.0725,26301900
2019-11-27,66.395,66.995,66.3275,66.96,16308900
2019-11-29,66.65,67.0,66.475,66.8125,11654400
2019-12-02,66.8175,67.0625,65.8625,66.04,23621800
2019-12-03,64.5775,64.8825,64.0725,64.8625,28607600
2019-12-04,65.2675,65.8275,65.17,65.435,16795400
2019-12-05,65.9475,66.4725,65.6825,66.395,18606100
2019-12-06,66.87,67.75,66.825,67.6775,26518900
2019-12-09,67.5,67.7,66.2275,66.73,32010600
2019-12-10,67.15,67.5175,66.465,67.12,22605100
2019-12-11,67.2025,67.775,67.125,67.6925,19689200
2019-12-12,66.945,68.14,66.83,67.865,34327600
2019-12-13,67.865,68.825,67.7325,68.7875,33396900
2019-12-16,69.25,70.1975,69.245,69.965,32046500
2019-12-17,69.8925,70.4425,69.7,70.1025,28539600
2019-12-18,69.95,70.475,69.78,69.935,29007100
2019-12-19,69.875,70.295,69.7375,70.005,24592300
2019-12-20,70.5575,70.6625,69.64,69.86,68994500
2019-12-23,70.1325,71.0625,70.0925,71.0,24643000
2019-12-24,71.1725,71.2225,70.73,71.0675,12119700
2019-12-26,71.205,72.495,71.175,72.4775,23280300
2019-12-27,72.78,73.4925,72.03,72.45,36566500
2019-12-30,72.365,73.1725,71.305,72.88,36028600
2019-12-31,72.4825,73.42,72.38,73.4125,25201400
2020-01-02,74.06,75.15,73.7975,75.0875,33870100
2020-01-03,74.2875,75.145,74.125,74.3575,36580700
2020-01-06,73.4475,74.99,73.1875,74.95,29596800
2020-01-07,74.96,75.225,74.37,74.5975,27218000
2020-01-08,74.29,76.11,74.29,75.7975,33019800
2020-01-09,76.81,77.6075,76.55,77.4075,42527100
2020-01-10,77.65,78.1675,77.0625,77.5825,35161200
2020-01-13,77.91,79.2675,77.7875,79.24,30383000
2020-01-14,79.175,79.3925,78.0425,78.17,40488600
2020-01-15,77.9625,78.875,77.3875,77.835,30480900
2020-01-16,78.3975,78.925,78.0225,78.81,27207300
2020-01-17,79.0675,79.685,78.75,79.6825,34454100
2020-01-21,79.2975,79.755,79.0,79.1425,27710800
2020-01-22,79.645,79.9975,79.3275,79.425,25458100
2020-01-23,79.48,79.89,78.9125,79.8075,26118000
2020-01-24,80.0625,80.8325,79.38,79.5775,36634400
2020-01-27,77.515,77.9425,76.22,77.2375,40485000
2020-01-28,78.15,79.6,78.0475,79.4225,40558500
2020-01-29,81.1125,81.9625,80.345,81.085,54057300
2020-01-30,80.135,81.0225,79.6875,80.9675,31685800
2020-01-31,80.2325,80.67,77.0725,77.3775,49897100
2020-02-03,76.075,78.3725,75.555,77.165,43496400
2020-02-04,78.8275,79.91,78.4075,79.7125,34154100
2020-02-05,80.88,81.19,79.7375,80.3625,29706700
2020-02-06,80.6425,81.305,80.065,81.3025,26356400
2020-02-07,80.5925,80.85,79.5,80.0075,29421000
2020-02-10,78.545,80.3875,78.4625,80.3875,27337200
2020-02-11,80.9,80.975,79.6775,79.9025,23580800
2020-02-12,80.3675,81.805,80.3675,81.8,28432600
2020-02-13,81.0475,81.555,80.8375,81.2175,23686900
2020-02-14,81.185,81.495,80.7125,81.2375,20028400
2020-02-18,78.84,79.9375,78.6525,79.75,38132800
2020-02-19,80.0,81.1425,80.0,80.905,23496000
2020-02-20,80.6575,81.1625,79.5525,80.075,25141500
2020-02-21,79.655,80.1125,77.625,78.2625,32388500
2020-02-24,74.315,76.045,72.3075,74.545,55548800
2020-02-25,75.2375,75.6325,71.5325,72.02,57668400
2020-02-26,71.6325,74.47,71.625,73.1625,49513700
2020-02-27,70.275,71.5,68.24,68.38,79834500
2020-02-28,64.315,69.6025,64.0925,68.34,106721200
2020-03-02,70.57,75.36,69.43,74.7025,85349300
2020-03-03,75.9175,76.0,71.45,72.33,79868900
2020-03-04,74.11,75.85,73.2825,75.685,54794600
2020-03-05,73.88,74.8875,72.8525,73.23,46893200
2020-03-06,70.5,72.705,70.3075,72.2575,56544200
2020-03-09,65.9375,69.5225,65.75,66.5425,71686200
2020-03-10,69.285,71.61,67.3425,71.335,71322500
2020-03-11,69.3475,70.305,67.965,68.8575,63899700
2020-03-12,63.985,67.5,62.0,62.0575,104618500
2020-03-13,66.2225,69.98,63.2375,69.4925,92683000
2020-03-16,60.4875,64.77,60.0,60.5525,80605900
2020-03-17,61.8775,64.4025,59.6,63.215,81014000
2020-03-18,59.9425,62.5,59.28,61.6675,75058400
2020-03-19,61.8475,63.21,60.6525,61.195,67964300
2020-03-20,61.795,62.9575,57.0,57.31,100423300
2020-03-23,57.02,57.125,53.1525,56.0925,84188200
2020-03-24,59.09,61.9225,58.575,61.72,71882800
2020-03-25,62.6875,64.5625,61.075,61.38,75900500
2020-03-26,61.63,64.67,61.59,64.61,63021800
2020-03-27,63.1875,63.9675,61.7625,61.935,51054200
2020-03-30,62.685,63.88,62.35,63.7025,41994100
2020-03-31,63.9,65.6225,63.0,63.5725,49250500
2020-04-01,61.625,62.18,59.7825,60.2275,44054600
2020-04-02,60.085,61.2875,59.225,61.2325,41483500
2020-04-03,60.7,61.425,59.7425,60.3525,32470000
2020-04-06,62.725,65.7775,62.345,65.6175,50455100
2020-04-07,67.7,67.925,64.75,64.8575,50721800
2020-04-08,65.685,66.8425,65.3075,66.5175,42223800
2020-04-09,67.175,67.5175,66.175,66.9975,40529100
2020-04-13,67.0775,68.425,66.4575,68.3125,32755700
2020-04-14,70.0,72.0625,69.5125,71.7625,48748700
2020-04-15,70.6,71.5825,70.1575,71.1075,32788600
2020-04-16,71.845,72.05,70.5875,71.6725,39281300
2020-04-17,71.1725,71.7375,69.215,70.7,53812500
2020-04-20,69.4875,70.42,69.2125,69.2325,32503800
2020-04-21,69.07,69.3125,66.3575,67.0925,45247900
2020-04-22,68.4025,69.475,68.05,69.025,29264300
2020-04-23,68.9675,70.4375,68.7175,68.7575,31203600
2020-04-24,69.3,70.7525,69.25,70.7425,31627200
2020-04-27,70.45,71.135,69.9875,70.7925,29271900
2020-04-28,71.27,71.4575,69.55,69.645,28001200
2020-04-29,71.1825,72.4175,70.9725,71.9325,34320200
2020-04-30,72.49,73.6325,72.0875,73.45,45457600
2020-05-01,71.5625,74.75,71.4625,72.2675,60154200
2020-05-04,72.2925,73.4225,71.58,73.29,33392000
2020-05-05,73.765,75.25,73.615,74.39,36937800
2020-05-06,75.115,75.81,74.7175,75.1575,35583400
2020-05-07,75.805,76.2925,75.4925,75.935,28803800
2020-05-08,76.41,77.5875,76.0725,77.5325,33512000
2020-05-11,77.025,79.2625,76.81,78.7525,36405900
2020-05-12,79.4575,79.9225,77.7275,77.8525,40575300
2020-05-13,78.0375,78.9875,75.8025,76.9125,50155600
2020-05-14,76.1275,77.4475,75.3825,77.385,39732300
2020-05-15,75.0875,76.975,75.0525,76.9275,41587100
2020-05-18,78.2925,79.125,77.58,78.74,33843100
2020-05-19,78.7575,79.63,78.2525,78.285,25432400
2020-05-20,79.17,79.88,79.13,79.8075,27876200
2020-05-21,79.665,80.2225,78.9675,79.2125,25672200
2020-05-22,78.9425,79.8075,78.8375,79.7225,20450800
2020-05-26,80.875,81.06,79.125,79.1825,31380500
2020-05-27,79.035,79.6775,78.2725,79.5275,28236300
2020-05-28,79.1925,80.86,78.9075,79.5625,33390200
2020-05-29,79.8125,80.2875,79.1175,79.485,38399500
2020-06-01,79.4375,80.5875,79.3025,80.4625,20197800
2020-06-02,80.1875,80.86,79.7325,80.835,21910700
2020-06-03,81.165,81.55,80.575,81.28,26122800
2020-06-04,81.0975,81.405,80.195,80.58,21890100
2020-06-05,80.8375,82.9375,80.8075,82.875,34312600
2020-06-08,82.59038000000001,83.4,81.83,83.3825,4661590
2020-06-09,83.0225,86.40247,83.0025,85.955,6019215
2020-06-10,87.1775,88.6925,86.5225,88.21,6852577
2020-06-11,87.32493000000001,87.7625,83.87,83.9475,10151045
2020-06-12,86.03875,86.95,83.55582,84.6325,8420223
2020-06-15,83.3125,86.42,83.1475,85.7675,5934650
2020-06-16,87.92,88.3,86.18,88.05,7562080
2020-06-17,88.7975,88.8425,87.7725,87.85275,4510290
2020-06-18,87.975,88.3611,87.305,87.8975,3624547
2020-06-19,88.86748,89.14,86.2925,87.3775,8091772
2020-06-22,87.97735,89.865,87.7975,89.7225,6159562
2020-06-23,90.99,93.0925,90.56918,91.5925,11248684
2020-06-24,91.25,92.1975,89.63,90.015,48081100
2020-06-25,90.175,91.25,89.3925,91.24252,31962567
2020-06-26,91.1025,91.33,88.255,88.4075,51270100
2020-06-29,88.3125,90.5425,87.825,90.445,32661519
2020-07-01,91.28,91.84,90.9775,91.0275,26800491
2020-07-02,92.016,92.61,90.9725,91.0275,0
2020-07-06,92.495,93.9325,92.4725,93.4625,628980
2020-07-07,93.8725,94.65,93.0575,93.1725,0
2020-07-08,94.145,95.35,94.1125,95.3425,0
2020-07-09,96.265,96.265,94.6725,95.6825,0
2020-07-10,95.3525,95.9575,94.715,95.92,0
2020-07-13,97.285,99.955,95.2875,95.4775,0
2020-07-14,94.8475,97.25,93.9,97.0575,0
2020-07-15,99.03,99.225,96.4975,97.725,0
2020-07-16,96.6025,97.4,95.9125,96.5225,56080
2020-07-17,96.8775,97.03125,95.86,96.3275,1164855
2020-07-20,96.3975,98.48,96.0725,98.3575,5603682
2020-07-21,99.045,99.06,96.7925,97.0,5176514
2020-07-22,96.75,97.9675,96.605,97.2725,9606836
2020-07-23,97.0625,97.0625,92.00975,92.845,26525942
2020-07-24,90.9875,92.9575,89.2725,92.615,23612262
2020-07-27,93.7775,94.895,93.48,94.80375,9785225
2020-07-28,94.3725,94.5,93.2525,93.2525,11485230
2020-07-29,93.875,95.2225,93.805,95.0675,9093024
2020-07-30,94.2275,96.2975,93.7675,96.22,18380827
2020-08-03,108.215,111.5925,107.9175,108.9375,33652199
2020-08-04,109.1325,110.7725,108.3975,109.665,19716094
2020-08-05,109.43,110.38,108.8975,110.0625,18142210
2020-08-06,110.3825,114.41,109.7975,113.9025,23759357
2020-08-07,113.2175,113.4175,110.31,111.1125,25640525
2020-08-10,112.5,113.775,110.07,112.7375,23810948
2020-08-11,112.175,112.4575,109.1275,109.375,22018856
2020-08-12,110.4775,113.275,110.2975,113.01,24514724
2020-08-13,114.5,116.03,113.9275,115.01,19869930
2020-08-14,114.815,114.9925,113.0475,114.9075,17809052
2020-08-17,116.005,116.005,113.975,114.5825,15808241
2020-08-18,114.435,115.9975,114.025,115.5625,13908263
2020-08-19,115.9875,117.1575,115.61001999999999,115.7075,17741532
2020-08-20,115.75,118.38,115.73338000000001,118.275,15237360
2020-08-21,119.5,124.8625,119.3,124.37,45023119
2020-08-24,128.69749,128.785,123.9925,125.8575,51243010
2020-08-25,124.685,125.125,123.11,124.825,29403628
2020-08-26,126.22,126.9925,125.1025,126.5225,16378360
2020-08-27,127.2,127.485,123.8325,125.0119,24775898
2020-08-28,126.045,126.4125,124.5825,124.8075,17971425
2020-09-01,132.78999,134.78,130.53,134.17999,81901188
2020-09-02,137.39,137.39,127.0,131.39999,109513113
2020-09-03,126.5,128.83,120.51,120.88,145580695
2020-09-04,120.0,123.66,111.01,120.96,162184048
2020-09-08,113.37,118.96,112.71,112.82,105394698
2020-09-09,117.19,119.13,115.28,117.32,176276400
2020-09-10,120.22,120.22,112.5,113.49,67588694
2020-09-11,114.72,115.19,110.04,112.0,68930621
2020-09-14,114.76,115.89,112.82,115.36,67945966
2020-09-15,118.33,118.83,113.61,115.54,184110700
2020-09-16,115.17,116.0,112.04,112.12,71633531
2020-09-17,109.41,112.2,108.8,110.34,84114543
2020-09-18,110.59,110.82,106.12,106.84,95931535
2020-09-21,104.34,110.12,103.5,110.08,116989503
2020-09-22,112.79,112.8,109.17,111.81,183055400
2020-09-23,111.57,112.08,106.8,107.12,150718700
2020-09-24,105.04,110.2,105.04,108.22,167743300
2020-09-25,108.47,112.44,107.72,112.28,4626184
2020-09-28,115.01,115.32,112.78,114.96,137672403
2020-09-29,114.59,115.29,113.61,114.09,56157221
2020-10-01,117.55,117.72,115.83,116.8,100613129
2020-10-02,112.81,115.37,112.22,113.02,130185732
2020-10-05,113.91,116.65,113.55,116.5,101614540
2020-10-06,115.7,116.12,112.25,113.16,160904100
2020-10-07,114.62,115.55,114.13,115.08,96575000
2020-10-08,116.24,116.4,114.5901,114.97,74776683
2020-10-09,115.347,117.0,114.92,116.97,87427319
2020-10-12,120.06,125.18,119.2845,124.4,240226769
2020-10-13,125.27,125.39,119.65,121.05,220559944
2020-10-14,120.8681,123.03,119.62,121.18,131408751
2020-10-15,118.72,121.2,118.15,120.71,112224600
2020-10-16,121.28,121.55,118.81,119.02,115073800
2020-10-19,119.96,120.419,115.66,115.98,117935891
2020-10-20,116.2,118.98,115.63,117.51,124004200
2020-10-21,116.67,118.71,116.45,116.87,89424000
2020-10-22,117.45,118.04,114.59,115.75,101709700
2020-10-23,116.3794,116.55,114.28,115.05,75586968
2020-10-26,114.01,116.55,112.88,115.05,107471093
2020-10-27,115.35,117.2799,114.5399,116.53,81297613
2020-10-28,115.05,115.43,111.1,111.2,143525000
2020-10-29,112.4,116.93,112.28,114.52,115344713
2020-10-30,111.06,111.99,107.72,108.86,190272600
2020-11-02,109.11,110.67,107.32,108.77,122866899
2020-11-03,109.66,111.49,108.73,110.44,107020000
2020-11-04,114.14,115.59,112.35,114.95,137809900
2020-11-05,117.95,119.62,116.87,119.03,125734400
2020-11-06,118.32,119.2,116.13,118.69,114283600
2020-11-09,120.5,121.985,116.05,116.32,154515315
2020-11-10,115.55,117.59,114.13,115.97,137656000
2020-11-11,117.19,119.63,116.44,119.49,112024300
2020-11-12,119.62,120.53,118.57,119.21,103162300
2020-11-13,119.45,119.67,117.87,119.25,73275945
2020-11-16,118.92,120.99,118.15,120.3,91183018
2020-11-17,119.55,120.67,118.96,119.39,74060500
2020-11-18,118.61,119.82,118.0,118.03,76169900
2020-11-19,117.59,119.06,116.81,118.64,73860200
2020-11-20,118.64,118.77,117.29,117.34,73391400
2020-11-23,117.18,117.62,113.75,113.85,127959318
2020-11-24,113.91,115.85,112.59,115.17,113585600
2020-11-25,115.55,116.75,115.17,116.03,76375300
2020-11-27,116.57,117.49,116.22,116.59,46691300
2020-12-01,121.01,123.47,120.01,122.72,127728200
2020-12-02,122.02,123.37,120.89,123.08,88840300
2020-12-03,123.52,123.78,122.21,122.94,78830700
2020-12-04,122.57,122.8608,121.52,122.25,64212944
2020-12-07,122.31,124.57,122.25,123.75,78742725
2020-12-08,124.35,124.98,123.095,124.33,70190324
2020-12-09,124.53,125.95,121.0,121.78,114816900
2020-12-10,120.5,123.87,120.15,123.24,81122100
2020-12-11,122.2499,122.76,120.55,122.49,73718920
2020-12-14,122.6,123.35,121.57,121.78,79075988
2020-12-15,124.2687,127.9,124.25,127.893,139658948
2020-12-16,127.41,128.37,126.56,127.81,98067300
2020-12-17,128.96001,129.565,128.05,128.64999,76327990
2020-12-18,128.88,129.10001,126.12,126.65,108795507
2020-12-21,125.02,128.31,123.449,128.23,121251553
2020-12-22,131.60001,134.405,129.655,130.13988999999998,94047079
